"id","emotion","x","y","valence","arousal"
"647b94fa0a35e23330edcc2f","Nervous",159,343,-91,93
"5dae25fc2e361800135fbd02","Neutral",249,249,-1,-1
"5dae25fc2e361800135fbd02","Surprised",350,128,100,-122
"5dae25fc2e361800135fbd02","Aroused",489,10,239,-240
"5dae25fc2e361800135fbd02","Peppy",368,139,118,-111
"5dae25fc2e361800135fbd02","Enthusiastic",483,25,233,-225
"5dae25fc2e361800135fbd02","Happy",443,140,193,-110
"5dae25fc2e361800135fbd02","Satisfied",341,190,91,-60
"5dae25fc2e361800135fbd02","Relaxed",304,168,54,-82
"5dae25fc2e361800135fbd02","Calm",320,141,70,-109
"5dae25fc2e361800135fbd02","Sleepy",231,388,-19,138
"5dae25fc2e361800135fbd02","Still",251,261,1,11
"5dae25fc2e361800135fbd02","Quiet",293,438,43,188
"5dae25fc2e361800135fbd02","Sluggish",206,335,-44,85
"5dae25fc2e361800135fbd02","Sad",117,342,-133,92
"5dae25fc2e361800135fbd02","Disappointed",55,434,-195,184
"5dae25fc2e361800135fbd02","Disgusted",22,24,-228,-226
"5dae25fc2e361800135fbd02","Annoyed",166,198,-84,-52
"5dae25fc2e361800135fbd02","Angry",148,24,-102,-226
"5dae25fc2e361800135fbd02","Afraid",38,45,-212,-205
"5dae25fc2e361800135fbd02","Nervous",110,90,-140,-160
"5977466b68264c0001c49088","Neutral",249,364,-1,114
"5977466b68264c0001c49088","Surprised",355,183,105,-67
"5977466b68264c0001c49088","Aroused",318,112,68,-138
"5977466b68264c0001c49088","Peppy",290,188,40,-62
"5977466b68264c0001c49088","Enthusiastic",385,172,135,-78
"5977466b68264c0001c49088","Happy",440,123,190,-127
"5977466b68264c0001c49088","Satisfied",348,229,98,-21
"5977466b68264c0001c49088","Relaxed",333,404,83,154
"5977466b68264c0001c49088","Calm",276,396,26,146
"5977466b68264c0001c49088","Sleepy",175,486,-75,236
"5977466b68264c0001c49088","Still",269,459,19,209
"5977466b68264c0001c49088","Quiet",301,424,51,174
"5977466b68264c0001c49088","Sluggish",23,482,-227,232
"5977466b68264c0001c49088","Sad",148,203,-102,-47
"5977466b68264c0001c49088","Disappointed",169,194,-81,-56
"5977466b68264c0001c49088","Disgusted",13,88,-237,-162
"5977466b68264c0001c49088","Annoyed",109,114,-141,-136
"5977466b68264c0001c49088","Angry",51,34,-199,-216
"5977466b68264c0001c49088","Afraid",91,56,-159,-194
"5977466b68264c0001c49088","Nervous",214,158,-36,-92
"5fa17ddeabc188288bde81c8","Neutral",251,250,1,0
"5fa17ddeabc188288bde81c8","Surprised",253,118,3,-132
"5fa17ddeabc188288bde81c8","Aroused",260,167,10,-83
"5fa17ddeabc188288bde81c8","Peppy",447,75,197,-175
"5fa17ddeabc188288bde81c8","Enthusiastic",450,101,200,-149
"5fa17ddeabc188288bde81c8","Happy",472,127,222,-123
"5fa17ddeabc188288bde81c8","Satisfied",480,331,230,81
"5fa17ddeabc188288bde81c8","Relaxed",482,388,232,138
"5fa17ddeabc188288bde81c8","Calm",474,432,224,182
"5fa17ddeabc188288bde81c8","Sleepy",273,461,23,211
"5fa17ddeabc188288bde81c8","Still",262,442,12,192
"5fa17ddeabc188288bde81c8","Quiet",262,421,12,171
"5fa17ddeabc188288bde81c8","Sluggish",107,445,-143,195
"5fa17ddeabc188288bde81c8","Sad",74,366,-176,116
"5fa17ddeabc188288bde81c8","Disappointed",87,295,-163,45
"5fa17ddeabc188288bde81c8","Disgusted",53,87,-197,-163
"5fa17ddeabc188288bde81c8","Annoyed",147,178,-103,-72
"5fa17ddeabc188288bde81c8","Angry",53,50,-197,-200
"5fa17ddeabc188288bde81c8","Afraid",49,37,-201,-213
"5fa17ddeabc188288bde81c8","Nervous",237,140,-13,-110
"62c026818910950fc380e599","Neutral",253,248,3,-2
"62c026818910950fc380e599","Surprised",252,69,2,-181
"62c026818910950fc380e599","Aroused",252,25,2,-225
"62c026818910950fc380e599","Peppy",465,49,215,-201
"62c026818910950fc380e599","Enthusiastic",462,27,212,-223
"62c026818910950fc380e599","Happy",490,135,240,-115
"62c026818910950fc380e599","Satisfied",488,203,238,-47
"62c026818910950fc380e599","Relaxed",477,435,227,185
"62c026818910950fc380e599","Calm",467,460,217,210
"62c026818910950fc380e599","Sleepy",285,473,35,223
"62c026818910950fc380e599","Still",286,480,36,230
"62c026818910950fc380e599","Quiet",422,440,172,190
"62c026818910950fc380e599","Sluggish",164,477,-86,227
"62c026818910950fc380e599","Sad",17,417,-233,167
"62c026818910950fc380e599","Disappointed",15,291,-235,41
"62c026818910950fc380e599","Disgusted",19,36,-231,-214
"62c026818910950fc380e599","Annoyed",78,130,-172,-120
"62c026818910950fc380e599","Angry",19,25,-231,-225
"62c026818910950fc380e599","Afraid",14,30,-236,-220
"62c026818910950fc380e599","Nervous",76,26,-174,-224
"5ca6bbf13b5fcf00100996e9","Neutral",230,248,-20,-2
"5ca6bbf13b5fcf00100996e9","Surprised",353,231,103,-19
"5ca6bbf13b5fcf00100996e9","Aroused",342,158,92,-92
"5ca6bbf13b5fcf00100996e9","Peppy",371,191,121,-59
"5ca6bbf13b5fcf00100996e9","Enthusiastic",381,173,131,-77
"5ca6bbf13b5fcf00100996e9","Happy",409,88,159,-162
"5ca6bbf13b5fcf00100996e9","Satisfied",402,112,152,-138
"5ca6bbf13b5fcf00100996e9","Relaxed",394,115,144,-135
"5ca6bbf13b5fcf00100996e9","Calm",372,145,122,-105
"5ca6bbf13b5fcf00100996e9","Sleepy",213,283,-37,33
"5ca6bbf13b5fcf00100996e9","Still",338,198,88,-52
"5ca6bbf13b5fcf00100996e9","Quiet",374,171,124,-79
"5ca6bbf13b5fcf00100996e9","Sluggish",170,286,-80,36
"5ca6bbf13b5fcf00100996e9","Sad",131,294,-119,44
"5ca6bbf13b5fcf00100996e9","Disappointed",80,336,-170,86
"5ca6bbf13b5fcf00100996e9","Disgusted",117,338,-133,88
"5ca6bbf13b5fcf00100996e9","Annoyed",132,303,-118,53
"5ca6bbf13b5fcf00100996e9","Angry",164,331,-86,81
"5ca6bbf13b5fcf00100996e9","Afraid",124,402,-126,152
"5ca6bbf13b5fcf00100996e9","Nervous",201,308,-49,58
"65980ca740e0934367fb3616","Neutral",260,246,10,-4
"65980ca740e0934367fb3616","Surprised",251,68,1,-182
"65980ca740e0934367fb3616","Aroused",242,395,-8,145
"65980ca740e0934367fb3616","Peppy",232,114,-18,-136
"65980ca740e0934367fb3616","Enthusiastic",465,231,215,-19
"65980ca740e0934367fb3616","Happy",424,246,174,-4
"65980ca740e0934367fb3616","Satisfied",227,51,-23,-199
"65980ca740e0934367fb3616","Relaxed",344,253,94,3
"65980ca740e0934367fb3616","Calm",429,233,179,-17
"65980ca740e0934367fb3616","Sleepy",268,327,18,77
"65980ca740e0934367fb3616","Still",249,243,-1,-7
"65980ca740e0934367fb3616","Quiet",232,255,-18,5
"65980ca740e0934367fb3616","Sluggish",200,261,-50,11
"65980ca740e0934367fb3616","Sad",40,249,-210,-1
"65980ca740e0934367fb3616","Disappointed",236,439,-14,189
"65980ca740e0934367fb3616","Disgusted",227,451,-23,201
"65980ca740e0934367fb3616","Annoyed",72,242,-178,-8
"65980ca740e0934367fb3616","Angry",53,240,-197,-10
"65980ca740e0934367fb3616","Afraid",194,247,-56,-3
"65980ca740e0934367fb3616","Nervous",246,376,-4,126
"63614899ad49a91f1ef09067","Neutral",251,250,1,0
"63614899ad49a91f1ef09067","Surprised",253,105,3,-145
"63614899ad49a91f1ef09067","Aroused",252,17,2,-233
"63614899ad49a91f1ef09067","Peppy",324,133,74,-117
"63614899ad49a91f1ef09067","Enthusiastic",452,56,202,-194
"63614899ad49a91f1ef09067","Happy",465,216,215,-34
"63614899ad49a91f1ef09067","Satisfied",429,319,179,69
"63614899ad49a91f1ef09067","Relaxed",475,478,225,228
"63614899ad49a91f1ef09067","Calm",472,482,222,232
"63614899ad49a91f1ef09067","Sleepy",250,431,0,181
"63614899ad49a91f1ef09067","Still",251,485,1,235
"63614899ad49a91f1ef09067","Quiet",251,483,1,233
"63614899ad49a91f1ef09067","Sluggish",137,465,-113,215
"63614899ad49a91f1ef09067","Sad",95,360,-155,110
"63614899ad49a91f1ef09067","Disappointed",65,461,-185,211
"63614899ad49a91f1ef09067","Disgusted",41,75,-209,-175
"63614899ad49a91f1ef09067","Annoyed",133,181,-117,-69
"63614899ad49a91f1ef09067","Angry",46,99,-204,-151
"63614899ad49a91f1ef09067","Afraid",45,26,-205,-224
"63614899ad49a91f1ef09067","Nervous",170,198,-80,-52
"5e9f3f09ccc75a0c345e4845","Neutral",250,249,0,-1
"5e9f3f09ccc75a0c345e4845","Surprised",250,92,0,-158
"5e9f3f09ccc75a0c345e4845","Aroused",255,24,5,-226
"5e9f3f09ccc75a0c345e4845","Peppy",435,84,185,-166
"5e9f3f09ccc75a0c345e4845","Enthusiastic",396,59,146,-191
"5e9f3f09ccc75a0c345e4845","Happy",434,132,184,-118
"5e9f3f09ccc75a0c345e4845","Satisfied",464,249,214,-1
"5e9f3f09ccc75a0c345e4845","Relaxed",412,459,162,209
"5e9f3f09ccc75a0c345e4845","Calm",431,472,181,222
"5e9f3f09ccc75a0c345e4845","Sleepy",254,457,4,207
"5e9f3f09ccc75a0c345e4845","Still",251,459,1,209
"5e9f3f09ccc75a0c345e4845","Quiet",252,440,2,190
"5e9f3f09ccc75a0c345e4845","Sluggish",52,448,-198,198
"5e9f3f09ccc75a0c345e4845","Sad",50,404,-200,154
"5e9f3f09ccc75a0c345e4845","Disappointed",81,323,-169,73
"5e9f3f09ccc75a0c345e4845","Disgusted",29,246,-221,-4
"5e9f3f09ccc75a0c345e4845","Annoyed",56,71,-194,-179
"5e9f3f09ccc75a0c345e4845","Angry",28,29,-222,-221
"5e9f3f09ccc75a0c345e4845","Afraid",31,100,-219,-150
"5e9f3f09ccc75a0c345e4845","Nervous",36,246,-214,-4
"5dcf6d762e4a050ac2cba07d","Neutral",252,252,2,2
"5dcf6d762e4a050ac2cba07d","Surprised",253,112,3,-138
"5dcf6d762e4a050ac2cba07d","Aroused",490,19,240,-231
"5dcf6d762e4a050ac2cba07d","Peppy",361,141,111,-109
"5dcf6d762e4a050ac2cba07d","Enthusiastic",466,109,216,-141
"5dcf6d762e4a050ac2cba07d","Happy",369,126,119,-124
"5dcf6d762e4a050ac2cba07d","Satisfied",463,277,213,27
"5dcf6d762e4a050ac2cba07d","Relaxed",468,484,218,234
"5dcf6d762e4a050ac2cba07d","Calm",489,456,239,206
"5dcf6d762e4a050ac2cba07d","Sleepy",280,490,30,240
"5dcf6d762e4a050ac2cba07d","Still",234,247,-16,-3
"5dcf6d762e4a050ac2cba07d","Quiet",250,249,0,-1
"5dcf6d762e4a050ac2cba07d","Sluggish",235,475,-15,225
"5dcf6d762e4a050ac2cba07d","Sad",43,469,-207,219
"5dcf6d762e4a050ac2cba07d","Disappointed",138,459,-112,209
"5dcf6d762e4a050ac2cba07d","Disgusted",37,372,-213,122
"5dcf6d762e4a050ac2cba07d","Annoyed",111,358,-139,108
"5dcf6d762e4a050ac2cba07d","Angry",10,63,-240,-187
"5dcf6d762e4a050ac2cba07d","Afraid",12,484,-238,234
"5dcf6d762e4a050ac2cba07d","Nervous",204,292,-46,42
"647648baa82fb44bb109f367","Neutral",251,246,1,-4
"647648baa82fb44bb109f367","Surprised",252,74,2,-176
"647648baa82fb44bb109f367","Aroused",254,13,4,-237
"647648baa82fb44bb109f367","Peppy",359,10,109,-240
"647648baa82fb44bb109f367","Enthusiastic",490,11,240,-239
"647648baa82fb44bb109f367","Happy",484,7,234,-243
"647648baa82fb44bb109f367","Satisfied",377,192,127,-58
"647648baa82fb44bb109f367","Relaxed",435,474,185,224
"647648baa82fb44bb109f367","Calm",297,490,47,240
"647648baa82fb44bb109f367","Sleepy",250,491,0,241
"647648baa82fb44bb109f367","Still",394,491,144,241
"647648baa82fb44bb109f367","Quiet",252,493,2,243
"647648baa82fb44bb109f367","Sluggish",152,483,-98,233
"647648baa82fb44bb109f367","Sad",10,119,-240,-131
"647648baa82fb44bb109f367","Disappointed",46,433,-204,183
"647648baa82fb44bb109f367","Disgusted",25,30,-225,-220
"647648baa82fb44bb109f367","Annoyed",51,161,-199,-89
"647648baa82fb44bb109f367","Angry",22,20,-228,-230
"647648baa82fb44bb109f367","Afraid",28,9,-222,-241
"647648baa82fb44bb109f367","Nervous",55,15,-195,-235
"612fd3208d3decaf3ec80bcc","Neutral",251,245,1,-5
"612fd3208d3decaf3ec80bcc","Surprised",390,248,140,-2
"612fd3208d3decaf3ec80bcc","Aroused",248,102,-2,-148
"612fd3208d3decaf3ec80bcc","Peppy",254,131,4,-119
"612fd3208d3decaf3ec80bcc","Enthusiastic",251,19,1,-231
"612fd3208d3decaf3ec80bcc","Happy",491,254,241,4
"612fd3208d3decaf3ec80bcc","Satisfied",250,226,0,-24
"612fd3208d3decaf3ec80bcc","Relaxed",250,102,0,-148
"612fd3208d3decaf3ec80bcc","Calm",250,208,0,-42
"612fd3208d3decaf3ec80bcc","Sleepy",123,247,-127,-3
"612fd3208d3decaf3ec80bcc","Still",254,280,4,30
"612fd3208d3decaf3ec80bcc","Quiet",253,289,3,39
"612fd3208d3decaf3ec80bcc","Sluggish",168,250,-82,0
"612fd3208d3decaf3ec80bcc","Sad",148,248,-102,-2
"612fd3208d3decaf3ec80bcc","Disappointed",206,249,-44,-1
"612fd3208d3decaf3ec80bcc","Disgusted",88,252,-162,2
"612fd3208d3decaf3ec80bcc","Annoyed",143,247,-107,-3
"612fd3208d3decaf3ec80bcc","Angry",13,249,-237,-1
"612fd3208d3decaf3ec80bcc","Afraid",251,414,1,164
"612fd3208d3decaf3ec80bcc","Nervous",243,247,-7,-3
"60f43c3a0fd9723feba1af38","Neutral",251,248,1,-2
"60f43c3a0fd9723feba1af38","Surprised",251,163,1,-87
"60f43c3a0fd9723feba1af38","Aroused",294,177,44,-73
"60f43c3a0fd9723feba1af38","Peppy",353,220,103,-30
"60f43c3a0fd9723feba1af38","Enthusiastic",478,112,228,-138
"60f43c3a0fd9723feba1af38","Happy",489,190,239,-60
"60f43c3a0fd9723feba1af38","Satisfied",399,249,149,-1
"60f43c3a0fd9723feba1af38","Relaxed",360,249,110,-1
"60f43c3a0fd9723feba1af38","Calm",252,246,2,-4
"60f43c3a0fd9723feba1af38","Sleepy",467,489,217,239
"60f43c3a0fd9723feba1af38","Still",251,248,1,-2
"60f43c3a0fd9723feba1af38","Quiet",413,249,163,-1
"60f43c3a0fd9723feba1af38","Sluggish",250,457,0,207
"60f43c3a0fd9723feba1af38","Sad",138,335,-112,85
"60f43c3a0fd9723feba1af38","Disappointed",239,306,-11,56
"60f43c3a0fd9723feba1af38","Disgusted",50,229,-200,-21
"60f43c3a0fd9723feba1af38","Annoyed",173,236,-77,-14
"60f43c3a0fd9723feba1af38","Angry",38,202,-212,-48
"60f43c3a0fd9723feba1af38","Afraid",6,248,-244,-2
"60f43c3a0fd9723feba1af38","Nervous",231,262,-19,12
"5c0da14d656168000159da7a","Neutral",252,249,2,-1
"5c0da14d656168000159da7a","Surprised",321,115,71,-135
"5c0da14d656168000159da7a","Aroused",374,83,124,-167
"5c0da14d656168000159da7a","Peppy",422,87,172,-163
"5c0da14d656168000159da7a","Enthusiastic",425,98,175,-152
"5c0da14d656168000159da7a","Happy",422,208,172,-42
"5c0da14d656168000159da7a","Satisfied",402,212,152,-38
"5c0da14d656168000159da7a","Relaxed",407,403,157,153
"5c0da14d656168000159da7a","Calm",368,327,118,77
"5c0da14d656168000159da7a","Sleepy",240,448,-10,198
"5c0da14d656168000159da7a","Still",339,431,89,181
"5c0da14d656168000159da7a","Quiet",286,374,36,124
"5c0da14d656168000159da7a","Sluggish",180,387,-70,137
"5c0da14d656168000159da7a","Sad",140,313,-110,63
"5c0da14d656168000159da7a","Disappointed",186,300,-64,50
"5c0da14d656168000159da7a","Disgusted",65,191,-185,-59
"5c0da14d656168000159da7a","Annoyed",186,177,-64,-73
"5c0da14d656168000159da7a","Angry",112,78,-138,-172
"5c0da14d656168000159da7a","Afraid",97,118,-153,-132
"5c0da14d656168000159da7a","Nervous",134,184,-116,-66
"5ef6308c40846d2dfca0b66a","Neutral",260,245,10,-5
"5ef6308c40846d2dfca0b66a","Surprised",436,103,186,-147
"5ef6308c40846d2dfca0b66a","Aroused",493,9,243,-241
"5ef6308c40846d2dfca0b66a","Peppy",463,162,213,-88
"5ef6308c40846d2dfca0b66a","Enthusiastic",463,35,213,-215
"5ef6308c40846d2dfca0b66a","Happy",460,189,210,-61
"5ef6308c40846d2dfca0b66a","Satisfied",415,114,165,-136
"5ef6308c40846d2dfca0b66a","Relaxed",262,249,12,-1
"5ef6308c40846d2dfca0b66a","Calm",284,234,34,-16
"5ef6308c40846d2dfca0b66a","Sleepy",271,453,21,203
"5ef6308c40846d2dfca0b66a","Still",262,434,12,184
"5ef6308c40846d2dfca0b66a","Quiet",470,469,220,219
"5ef6308c40846d2dfca0b66a","Sluggish",16,487,-234,237
"5ef6308c40846d2dfca0b66a","Sad",173,290,-77,40
"5ef6308c40846d2dfca0b66a","Disappointed",230,214,-20,-36
"5ef6308c40846d2dfca0b66a","Disgusted",43,117,-207,-133
"5ef6308c40846d2dfca0b66a","Annoyed",166,131,-84,-119
"5ef6308c40846d2dfca0b66a","Angry",10,11,-240,-239
"5ef6308c40846d2dfca0b66a","Afraid",17,17,-233,-233
"5ef6308c40846d2dfca0b66a","Nervous",12,11,-238,-239
"64d55b4562a7a1e44d7df618","Neutral",250,248,0,-2
"64d55b4562a7a1e44d7df618","Surprised",251,146,1,-104
"64d55b4562a7a1e44d7df618","Aroused",253,18,3,-232
"64d55b4562a7a1e44d7df618","Peppy",314,199,64,-51
"64d55b4562a7a1e44d7df618","Enthusiastic",460,82,210,-168
"64d55b4562a7a1e44d7df618","Happy",414,163,164,-87
"64d55b4562a7a1e44d7df618","Satisfied",478,476,228,226
"64d55b4562a7a1e44d7df618","Relaxed",382,479,132,229
"64d55b4562a7a1e44d7df618","Calm",457,467,207,217
"64d55b4562a7a1e44d7df618","Sleepy",253,439,3,189
"64d55b4562a7a1e44d7df618","Still",253,295,3,45
"64d55b4562a7a1e44d7df618","Quiet",369,478,119,228
"64d55b4562a7a1e44d7df618","Sluggish",225,433,-25,183
"64d55b4562a7a1e44d7df618","Sad",100,349,-150,99
"64d55b4562a7a1e44d7df618","Disappointed",173,343,-77,93
"64d55b4562a7a1e44d7df618","Disgusted",26,214,-224,-36
"64d55b4562a7a1e44d7df618","Annoyed",204,202,-46,-48
"64d55b4562a7a1e44d7df618","Angry",66,126,-184,-124
"64d55b4562a7a1e44d7df618","Afraid",25,104,-225,-146
"64d55b4562a7a1e44d7df618","Nervous",167,182,-83,-68
"65b6bb9487ad05cb475fbba5","Neutral",251,249,1,-1
"65b6bb9487ad05cb475fbba5","Surprised",251,96,1,-154
"65b6bb9487ad05cb475fbba5","Aroused",252,103,2,-147
"65b6bb9487ad05cb475fbba5","Peppy",460,249,210,-1
"65b6bb9487ad05cb475fbba5","Enthusiastic",475,250,225,0
"65b6bb9487ad05cb475fbba5","Happy",451,249,201,-1
"65b6bb9487ad05cb475fbba5","Satisfied",393,248,143,-2
"65b6bb9487ad05cb475fbba5","Relaxed",429,250,179,0
"65b6bb9487ad05cb475fbba5","Calm",436,249,186,-1
"65b6bb9487ad05cb475fbba5","Sleepy",252,453,2,203
"65b6bb9487ad05cb475fbba5","Still",370,253,120,3
"65b6bb9487ad05cb475fbba5","Quiet",281,250,31,0
"65b6bb9487ad05cb475fbba5","Sluggish",55,249,-195,-1
"65b6bb9487ad05cb475fbba5","Sad",66,247,-184,-3
"65b6bb9487ad05cb475fbba5","Disappointed",35,251,-215,1
"65b6bb9487ad05cb475fbba5","Disgusted",32,253,-218,3
"65b6bb9487ad05cb475fbba5","Annoyed",47,249,-203,-1
"65b6bb9487ad05cb475fbba5","Angry",251,86,1,-164
"65b6bb9487ad05cb475fbba5","Afraid",37,248,-213,-2
"65b6bb9487ad05cb475fbba5","Nervous",251,76,1,-174
"6394e32126ebbdc7b10c6748","Neutral",248,249,-2,-1
"6394e32126ebbdc7b10c6748","Surprised",276,184,26,-66
"6394e32126ebbdc7b10c6748","Aroused",273,113,23,-137
"6394e32126ebbdc7b10c6748","Peppy",310,132,60,-118
"6394e32126ebbdc7b10c6748","Enthusiastic",375,75,125,-175
"6394e32126ebbdc7b10c6748","Happy",392,137,142,-113
"6394e32126ebbdc7b10c6748","Satisfied",430,301,180,51
"6394e32126ebbdc7b10c6748","Relaxed",467,467,217,217
"6394e32126ebbdc7b10c6748","Calm",452,455,202,205
"6394e32126ebbdc7b10c6748","Sleepy",287,405,37,155
"6394e32126ebbdc7b10c6748","Still",458,462,208,212
"6394e32126ebbdc7b10c6748","Quiet",449,467,199,217
"6394e32126ebbdc7b10c6748","Sluggish",222,396,-28,146
"6394e32126ebbdc7b10c6748","Sad",179,209,-71,-41
"6394e32126ebbdc7b10c6748","Disappointed",197,276,-53,26
"6394e32126ebbdc7b10c6748","Disgusted",127,218,-123,-32
"6394e32126ebbdc7b10c6748","Annoyed",197,163,-53,-87
"6394e32126ebbdc7b10c6748","Angry",41,89,-209,-161
"6394e32126ebbdc7b10c6748","Afraid",43,30,-207,-220
"6394e32126ebbdc7b10c6748","Nervous",194,139,-56,-111
"65957f9a085d53d06174a2f9","Neutral",251,248,1,-2
"65957f9a085d53d06174a2f9","Surprised",118,16,-132,-234
"65957f9a085d53d06174a2f9","Aroused",454,52,204,-198
"65957f9a085d53d06174a2f9","Peppy",463,53,213,-197
"65957f9a085d53d06174a2f9","Enthusiastic",473,9,223,-241
"65957f9a085d53d06174a2f9","Happy",471,83,221,-167
"65957f9a085d53d06174a2f9","Satisfied",472,25,222,-225
"65957f9a085d53d06174a2f9","Relaxed",474,434,224,184
"65957f9a085d53d06174a2f9","Calm",433,423,183,173
"65957f9a085d53d06174a2f9","Sleepy",277,425,27,175
"65957f9a085d53d06174a2f9","Still",378,430,128,180
"65957f9a085d53d06174a2f9","Quiet",394,370,144,120
"65957f9a085d53d06174a2f9","Sluggish",87,431,-163,181
"65957f9a085d53d06174a2f9","Sad",18,471,-232,221
"65957f9a085d53d06174a2f9","Disappointed",29,104,-221,-146
"65957f9a085d53d06174a2f9","Disgusted",12,15,-238,-235
"65957f9a085d53d06174a2f9","Annoyed",28,57,-222,-193
"65957f9a085d53d06174a2f9","Angry",11,9,-239,-241
"65957f9a085d53d06174a2f9","Afraid",9,9,-241,-241
"65957f9a085d53d06174a2f9","Nervous",16,84,-234,-166
"5ab9d6b0e734400001d9b76a","Neutral",251,251,1,1
"5ab9d6b0e734400001d9b76a","Surprised",251,146,1,-104
"5ab9d6b0e734400001d9b76a","Aroused",248,80,-2,-170
"5ab9d6b0e734400001d9b76a","Peppy",413,72,163,-178
"5ab9d6b0e734400001d9b76a","Enthusiastic",347,179,97,-71
"5ab9d6b0e734400001d9b76a","Happy",488,239,238,-11
"5ab9d6b0e734400001d9b76a","Satisfied",485,249,235,-1
"5ab9d6b0e734400001d9b76a","Relaxed",406,400,156,150
"5ab9d6b0e734400001d9b76a","Calm",443,403,193,153
"5ab9d6b0e734400001d9b76a","Sleepy",252,485,2,235
"5ab9d6b0e734400001d9b76a","Still",252,341,2,91
"5ab9d6b0e734400001d9b76a","Quiet",253,250,3,0
"5ab9d6b0e734400001d9b76a","Sluggish",69,451,-181,201
"5ab9d6b0e734400001d9b76a","Sad",25,418,-225,168
"5ab9d6b0e734400001d9b76a","Disappointed",56,399,-194,149
"5ab9d6b0e734400001d9b76a","Disgusted",12,36,-238,-214
"5ab9d6b0e734400001d9b76a","Annoyed",6,62,-244,-188
"5ab9d6b0e734400001d9b76a","Angry",33,85,-217,-165
"5ab9d6b0e734400001d9b76a","Afraid",26,51,-224,-199
"5ab9d6b0e734400001d9b76a","Nervous",27,90,-223,-160
"5a6d3a19e6cc4a0001b6c47a","Neutral",255,247,5,-3
"5a6d3a19e6cc4a0001b6c47a","Surprised",353,75,103,-175
"5a6d3a19e6cc4a0001b6c47a","Aroused",256,18,6,-232
"5a6d3a19e6cc4a0001b6c47a","Peppy",408,60,158,-190
"5a6d3a19e6cc4a0001b6c47a","Enthusiastic",463,45,213,-205
"5a6d3a19e6cc4a0001b6c47a","Happy",459,35,209,-215
"5a6d3a19e6cc4a0001b6c47a","Satisfied",449,296,199,46
"5a6d3a19e6cc4a0001b6c47a","Relaxed",408,427,158,177
"5a6d3a19e6cc4a0001b6c47a","Calm",392,447,142,197
"5a6d3a19e6cc4a0001b6c47a","Sleepy",266,488,16,238
"5a6d3a19e6cc4a0001b6c47a","Still",305,480,55,230
"5a6d3a19e6cc4a0001b6c47a","Quiet",307,491,57,241
"5a6d3a19e6cc4a0001b6c47a","Sluggish",215,425,-35,175
"5a6d3a19e6cc4a0001b6c47a","Sad",35,346,-215,96
"5a6d3a19e6cc4a0001b6c47a","Disappointed",15,147,-235,-103
"5a6d3a19e6cc4a0001b6c47a","Disgusted",27,44,-223,-206
"5a6d3a19e6cc4a0001b6c47a","Annoyed",46,80,-204,-170
"5a6d3a19e6cc4a0001b6c47a","Angry",42,44,-208,-206
"5a6d3a19e6cc4a0001b6c47a","Afraid",40,62,-210,-188
"5a6d3a19e6cc4a0001b6c47a","Nervous",262,58,12,-192
"5ef319f3058d7f0178266918","Neutral",314,248,64,-2
"5ef319f3058d7f0178266918","Surprised",335,319,85,69
"5ef319f3058d7f0178266918","Aroused",237,311,-13,61
"5ef319f3058d7f0178266918","Peppy",211,295,-39,45
"5ef319f3058d7f0178266918","Enthusiastic",188,269,-62,19
"5ef319f3058d7f0178266918","Happy",320,221,70,-29
"5ef319f3058d7f0178266918","Satisfied",367,306,117,56
"5ef319f3058d7f0178266918","Relaxed",164,194,-86,-56
"5ef319f3058d7f0178266918","Calm",190,384,-60,134
"5ef319f3058d7f0178266918","Sleepy",173,416,-77,166
"5ef319f3058d7f0178266918","Still",213,372,-37,122
"5ef319f3058d7f0178266918","Quiet",200,200,-50,-50
"5ef319f3058d7f0178266918","Sluggish",206,302,-44,52
"5ef319f3058d7f0178266918","Sad",210,203,-40,-47
"5ef319f3058d7f0178266918","Disappointed",210,334,-40,84
"5ef319f3058d7f0178266918","Disgusted",197,144,-53,-106
"5ef319f3058d7f0178266918","Annoyed",213,217,-37,-33
"5ef319f3058d7f0178266918","Angry",134,346,-116,96
"5ef319f3058d7f0178266918","Afraid",196,221,-54,-29
"5ef319f3058d7f0178266918","Nervous",209,342,-41,92
